dataset,attack,round,client_id,is_byzantine,kappa,semantic_shift,p_fraud_client,p_fraud_global,gradient_dist,flagged_kappa,flagged_gradient,z_score
geolife,lfp,29,54,False,1.0,0.0,0.0,0.0,3.9879,False,False,0.2065
geolife,lfp,29,4,False,1.0,0.0,0.0,0.0,6.3079,False,False,1.5465
geolife,lfp,29,58,False,1.0,0.0,0.0,0.0,2.9016,False,False,0.3771
geolife,lfp,29,78,False,1.0,0.0,0.0,0.0,3.852,False,False,0.0694
geolife,lfp,29,41,False,1.0,0.0,0.0,0.0,3.8938,False,False,1.7565
geolife,lfp,29,69,False,1.0,0.0,0.0,0.0,5.4348,False,False,0.4287
geolife,lfp,29,67,False,0.0,0.01,0.01,0.0,3.4862,True,False,0.2692
geolife,lfp,29,36,False,1.0,0.0,0.0,0.0,5.0221,False,False,0.5411
geolife,lfp,29,28,False,1.0,0.0,0.0,0.0,6.681,False,False,1.7097
geolife,lfp,29,73,False,0.0,1.0,1.0,0.0,6.8111,True,False,1.0562
geolife,lfp,29,61,False,1.0,0.0,0.0,0.0,6.469,False,False,1.5773
geolife,lfp,29,59,False,0.0,0.024,0.024,0.0,3.2756,True,False,0.9875
geolife,lfp,29,89,True,0.0,0.044,0.044,0.0,5.0954,True,False,0.9487
geolife,lfp,29,80,True,0.0,0.094,0.094,0.0,7.2399,True,False,0.2128
geolife,lfp,29,99,True,0.0,0.246,0.246,0.0,8.4841,True,False,0.4572
geolife,lfp,29,85,True,0.0,0.232,0.232,0.0,7.4568,True,False,0.0382
geolife,ooa,0,30,False,-0.2883,0.424,0.2,0.624,6.9905,True,False,0.7122
geolife,ooa,0,0,False,0.0,0.624,0.0,0.624,4.9175,False,False,0.5542
geolife,ooa,0,22,False,-0.2756,0.466,0.158,0.624,4.7523,True,False,1.3618
geolife,ooa,0,31,False,-0.1187,0.566,0.058,0.624,5.4614,True,False,0.8757
geolife,ooa,0,18,False,0.0,0.624,0.0,0.624,6.239,False,False,0.4516
geolife,ooa,0,28,False,0.0,0.624,0.0,0.624,7.0568,False,False,1.4164
geolife,ooa,0,10,False,-0.3045,0.42,0.204,0.624,5.5626,True,False,1.4805
geolife,ooa,0,70,False,0.0,0.624,0.0,0.624,4.4483,False,False,1.6007
geolife,ooa,0,4,False,0.0,0.624,0.0,0.624,6.6765,False,False,1.3059
geolife,ooa,0,12,False,0.0,0.624,0.0,0.624,6.7087,False,False,1.3296
geolife,ooa,0,49,False,0.0,0.624,0.0,0.624,2.9531,False,False,0.639
geolife,ooa,0,33,False,0.0,0.624,0.0,0.624,3.3202,False,False,0.0822
geolife,ooa,0,67,False,0.0,0.624,0.0,0.624,3.106,False,False,0.6647
geolife,ooa,0,35,False,0.0,0.624,0.0,0.624,5.3329,False,False,0.6697
geolife,ooa,0,68,False,-0.2715,0.48,0.144,0.624,5.9053,True,False,0.5292
geolife,ooa,0,45,False,0.0,0.624,0.0,0.624,6.2056,False,False,1.0717
geolife,ooa,0,81,False,-0.4029,0.39,0.234,0.624,5.1994,True,False,1.286
geolife,ooa,0,84,False,0.0,0.624,0.0,0.624,5.0682,False,False,0.4344
geolife,ooa,0,85,False,-0.3534,0.396,0.228,0.624,7.3125,True,False,0.2743
geolife,ooa,0,83,False,-0.0048,0.612,0.012,0.624,8.4783,True,False,1.2145
geolife,ooa,1,23,False,-0.2101,0.25,0.114,0.364,5.0392,True,False,1.0126
geolife,ooa,1,39,False,0.0,0.364,0.0,0.364,6.6178,False,False,1.2737
geolife,ooa,1,69,False,0.0139,0.36,0.004,0.364,5.1367,False,False,0.1559
geolife,ooa,1,74,False,-0.0701,0.328,0.036,0.364,4.5089,True,False,1.0217
geolife,ooa,1,0,False,0.0,0.364,0.0,0.364,5.4674,False,False,0.7112
geolife,ooa,1,1,False,-0.3867,0.196,0.56,0.364,5.9157,True,False,0.9791
geolife,ooa,1,38,False,0.0,0.364,0.0,0.364,2.5431,False,False,0.7771
geolife,ooa,1,45,False,0.0,0.364,0.0,0.364,6.1629,False,False,1.0859
geolife,ooa,1,72,False,-0.3231,0.174,0.19,0.364,5.2979,True,False,0.9848
geolife,ooa,1,63,False,-0.1759,0.264,0.1,0.364,6.4644,True,False,0.0102
geolife,ooa,1,8,False,-0.0433,0.342,0.022,0.364,3.7922,True,False,0.8188
geolife,ooa,1,13,False,0.0,0.364,0.0,0.364,6.934,False,False,1.3568
geolife,ooa,1,15,False,0.0,0.364,0.0,0.364,6.7745,False,False,1.3191
geolife,ooa,1,41,False,0.0,0.364,0.0,0.364,4.6195,False,False,1.4241
geolife,ooa,1,54,False,0.0,0.364,0.0,0.364,3.965,False,False,0.217
geolife,ooa,1,5,False,0.0,0.364,0.0,0.364,6.7491,False,False,1.2974
geolife,ooa,1,94,False,0.0,0.364,0.0,0.364,5.2608,False,False,0.6664
geolife,ooa,1,82,False,0.0,0.364,0.0,0.364,2.5259,False,False,0.7507
geolife,ooa,1,95,False,-0.008,0.36,0.004,0.364,7.6773,True,False,1.0616
geolife,ooa,1,96,False,0.0,0.364,0.0,0.364,4.4822,False,False,1.3864
geolife,ooa,2,49,False,0.0,0.07,0.0,0.07,3.1171,False,False,0.5969
geolife,ooa,2,43,False,0.0,0.07,0.0,0.07,6.1449,False,False,0.7894
geolife,ooa,2,38,False,0.0,0.07,0.0,0.07,3.1368,False,False,1.2492
geolife,ooa,2,46,False,-0.0983,0.054,0.124,0.07,6.925,True,False,0.5413
geolife,ooa,2,79,False,0.0,0.07,0.0,0.07,3.2081,False,False,1.2061
geolife,ooa,2,24,False,0.0,0.07,0.0,0.07,4.9523,False,False,0.6908
geolife,ooa,2,19,False,0.0,0.07,0.0,0.07,5.2133,False,False,0.8
geolife,ooa,2,62,False,-0.0039,0.068,0.002,0.07,4.2031,True,False,0.1008
geolife,ooa,2,56,False,-0.1105,0.102,0.172,0.07,4.8945,True,False,1.358
geolife,ooa,2,73,False,0.0,0.93,1.0,0.07,8.1787,False,False,1.5354
geolife,ooa,2,32,False,0.0415,0.346,0.416,0.07,7.4583,False,False,1.1209
geolife,ooa,2,77,False,0.0,0.07,0.0,0.07,6.2497,False,False,1.1952
geolife,ooa,2,39,False,0.0,0.07,0.0,0.07,6.6521,False,False,1.4081
geolife,ooa,2,7,False,0.0,0.07,0.0,0.07,6.7091,False,False,1.4277
geolife,ooa,2,63,False,-0.097,0.05,0.12,0.07,6.6707,True,False,0.3599
geolife,ooa,2,42,False,0.0,0.07,0.0,0.07,7.2731,False,False,1.056
geolife,ooa,2,91,False,0.0,0.07,0.0,0.07,4.021,False,False,0.1224
geolife,ooa,2,80,False,0.0,0.07,0.0,0.07,4.9221,False,False,0.2626
geolife,ooa,2,87,False,-0.0394,0.044,0.026,0.07,3.9962,True,False,1.3126
geolife,ooa,2,88,False,-0.0938,0.108,0.178,0.07,8.5194,True,False,0.7912
geolife,ooa,3,55,False,0.0,0.018,0.0,0.018,5.7964,False,False,0.8594
geolife,ooa,3,25,False,0.0,0.982,1.0,0.018,7.8786,False,False,1.3622
geolife,ooa,3,10,False,-0.034,0.17,0.188,0.018,5.4511,True,False,1.3735
geolife,ooa,3,19,False,0.0,0.018,0.0,0.018,4.8754,False,False,0.7268
geolife,ooa,3,45,False,0.0,0.018,0.0,0.018,6.667,False,False,1.1548
geolife,ooa,3,1,False,-0.036,0.49,0.508,0.018,6.3523,True,False,1.3627
geolife,ooa,3,73,False,0.0,0.982,1.0,0.018,8.3266,False,False,1.3913
geolife,ooa,3,21,False,0.0,0.018,0.0,0.018,4.421,False,False,0.142
geolife,ooa,3,54,False,0.0,0.018,0.0,0.018,3.5011,False,False,0.0498
geolife,ooa,3,2,False,0.0298,0.53,0.548,0.018,7.1158,False,False,1.5403
geolife,ooa,3,20,False,0.0,0.018,0.0,0.018,4.6169,False,False,0.6242
geolife,ooa,3,33,False,0.0,0.018,0.0,0.018,3.4282,False,False,0.1406
geolife,ooa,3,29,False,0.0,0.018,0.0,0.018,5.2375,False,False,0.7653
geolife,ooa,3,62,False,0.0,0.018,0.0,0.018,4.3577,False,False,0.0373
geolife,ooa,3,7,False,0.0,0.018,0.0,0.018,7.0598,False,False,1.3637
geolife,ooa,3,77,False,0.0,0.018,0.0,0.018,6.7019,False,False,1.1988
geolife,ooa,3,80,False,-0.0066,0.014,0.004,0.018,4.7243,True,False,0.0944
geolife,ooa,3,81,False,-0.0345,0.212,0.23,0.018,5.0752,True,False,1.1858
geolife,ooa,3,88,False,-0.0146,0.176,0.194,0.018,7.6094,True,False,0.4898
geolife,ooa,3,95,False,-0.016,0.004,0.014,0.018,7.7466,True,False,1.2336
geolife,ooa,4,47,False,0.0,0.004,0.0,0.004,3.5117,False,False,0.0379
geolife,ooa,4,78,False,0.0,0.004,0.0,0.004,2.6965,False,False,0.3073
geolife,ooa,4,36,False,-0.0027,0.002,0.002,0.004,5.4452,True,False,0.3905
geolife,ooa,4,51,False,0.0,0.004,0.0,0.004,2.9634,False,False,0.1753
geolife,ooa,4,44,False,-0.0074,0.044,0.048,0.004,5.6622,True,False,0.6042
geolife,ooa,4,13,False,0.0,0.004,0.0,0.004,5.4771,False,False,1.5382
geolife,ooa,4,10,False,-0.0079,0.184,0.188,0.004,6.2991,True,False,1.6543
geolife,ooa,4,75,False,0.0015,0.416,0.42,0.004,7.6754,False,False,1.6779
geolife,ooa,4,11,False,0.0,0.004,0.0,0.004,2.8523,False,False,0.2189
geolife,ooa,4,24,False,0.0,0.004,0.0,0.004,4.7353,False,False,0.6313
geolife,ooa,4,72,False,-0.0079,0.192,0.196,0.004,6.6256,True,False,1.6682
geolife,ooa,4,34,False,0.0,0.004,0.0,0.004,4.3575,False,False,0.9347
geolife,ooa,4,33,False,0.0,0.004,0.0,0.004,3.8908,False,False,0.1543
geolife,ooa,4,45,False,0.0,0.004,0.0,0.004,4.7654,False,False,1.1567
geolife,ooa,4,21,False,0.0,0.004,0.0,0.004,3.0267,False,False,0.2832
geolife,ooa,4,66,False,-0.004,0.0,0.004,0.004,8.0238,True,False,1.1325
geolife,ooa,4,80,False,0.0,0.004,0.0,0.004,5.4575,False,False,0.1719
geolife,ooa,4,82,False,0.0,0.004,0.0,0.004,2.9524,False,False,1.3189
geolife,ooa,4,90,False,0.0,0.004,0.0,0.004,5.6273,False,False,1.6263
geolife,ooa,4,84,False,0.0,0.004,0.0,0.004,3.4707,False,False,0.4426
geolife,ooa,5,70,False,1.0,0.0,0.0,0.0,3.572,False,False,1.2959
geolife,ooa,5,25,False,0.0,1.0,1.0,0.0,6.4224,False,False,1.1339
geolife,ooa,5,14,False,0.0,0.054,0.054,0.0,6.6912,False,False,0.4913
geolife,ooa,5,40,False,0.0,0.022,0.022,0.0,3.5791,False,False,1.195
geolife,ooa,5,73,False,0.0,1.0,1.0,0.0,6.836,False,False,1.1688
geolife,ooa,5,64,False,0.0,1.0,1.0,0.0,6.8499,False,False,1.1031
geolife,ooa,5,42,False,0.0,0.006,0.006,0.0,6.8558,False,False,0.8291
geolife,ooa,5,38,False,1.0,0.0,0.0,0.0,3.2346,False,False,0.9063
geolife,ooa,5,77,False,1.0,0.0,0.0,0.0,7.2863,False,False,1.1891
geolife,ooa,5,18,False,0.0,0.008,0.008,0.0,6.5806,False,False,0.6589
geolife,ooa,5,29,False,1.0,0.0,0.0,0.0,6.2681,False,False,0.859
geolife,ooa,5,36,False,1.0,0.0,0.0,0.0,5.2119,False,False,0.3496
geolife,ooa,5,75,False,0.0,0.428,0.428,0.0,5.4576,False,False,1.1681
geolife,ooa,5,69,False,0.0,0.004,0.004,0.0,5.0254,False,False,0.1155
geolife,ooa,5,5,False,1.0,0.0,0.0,0.0,7.8646,False,False,1.4277
geolife,ooa,5,74,False,0.0,0.034,0.034,0.0,3.9805,False,False,1.1566
geolife,ooa,5,84,True,1.0,0.0,0.0,0.0,5.7929,False,False,0.5478
geolife,ooa,5,92,True,1.0,0.0,0.0,0.0,7.9101,False,False,1.4199
geolife,ooa,5,83,True,0.0,0.006,0.006,0.0,8.3037,False,False,1.2228
geolife,ooa,5,85,True,0.0,0.22,0.22,0.0,6.5863,False,False,0.017
geolife,ooa,6,9,False,1.0,0.0,0.0,0.0,5.631,False,False,0.7359
geolife,ooa,6,40,False,0.0,0.022,0.022,0.0,4.4861,True,False,1.373
geolife,ooa,6,60,False,1.0,0.0,0.0,0.0,8.0134,False,False,1.4725
geolife,ooa,6,59,False,0.0,0.042,0.042,0.0,4.2322,True,False,1.2348
geolife,ooa,6,38,False,1.0,0.0,0.0,0.0,3.1104,False,False,1.0726
geolife,ooa,6,8,False,0.0,0.022,0.022,0.0,4.1222,True,False,1.0777
geolife,ooa,6,77,False,1.0,0.0,0.0,0.0,6.0856,False,False,1.1572
geolife,ooa,6,4,False,1.0,0.0,0.0,0.0,6.5638,False,False,1.3741
geolife,ooa,6,52,False,1.0,0.0,0.0,0.0,3.8007,False,False,0.0505
geolife,ooa,6,56,False,0.0,0.178,0.178,0.0,4.8255,True,False,1.1483
geolife,ooa,6,5,False,1.0,0.0,0.0,0.0,6.6283,False,False,1.3815
geolife,ooa,6,20,False,1.0,0.0,0.0,0.0,4.4196,False,False,0.6348
geolife,ooa,6,69,False,1.0,0.0,0.0,0.0,4.6325,False,False,0.0168
geolife,ooa,6,35,False,1.0,0.0,0.0,0.0,5.2964,False,False,0.6829
geolife,ooa,6,10,False,0.0,0.186,0.186,0.0,5.3158,True,False,1.3008
geolife,ooa,6,23,False,0.0,0.106,0.106,0.0,5.1855,True,False,1.3349
geolife,ooa,6,85,True,0.0,0.202,0.202,0.0,6.7859,True,False,0.1548
geolife,ooa,6,86,True,0.0,0.016,0.016,0.0,4.8094,True,False,0.0864
geolife,ooa,6,88,True,0.0,0.198,0.198,0.0,7.7461,True,False,0.6719
geolife,ooa,6,98,True,1.0,0.0,0.0,0.0,4.8442,False,False,0.5333
geolife,ooa,7,21,False,1.0,0.0,0.0,0.0,4.0043,False,False,0.1007
geolife,ooa,7,29,False,1.0,0.0,0.0,0.0,5.9311,False,False,0.9648
geolife,ooa,7,0,False,1.0,0.0,0.0,0.0,5.1483,False,False,0.7716
geolife,ooa,7,23,False,0.0,0.104,0.104,0.0,4.4039,True,False,1.2244
geolife,ooa,7,11,False,1.0,0.0,0.0,0.0,3.9257,False,False,0.1214
geolife,ooa,7,62,False,1.0,0.0,0.0,0.0,4.1382,False,False,0.1055
geolife,ooa,7,19,False,1.0,0.0,0.0,0.0,5.5226,False,False,0.9234
geolife,ooa,7,52,False,1.0,0.0,0.0,0.0,3.9777,False,False,0.1672
geolife,ooa,7,41,False,1.0,0.0,0.0,0.0,4.5734,False,False,1.8105
geolife,ooa,7,63,False,0.0,0.114,0.114,0.0,6.2311,True,False,0.0134
geolife,ooa,7,1,False,0.0,0.48,0.48,0.0,5.4476,True,False,1.1643
geolife,ooa,7,72,False,0.0,0.184,0.184,0.0,4.9843,True,False,1.1953
geolife,ooa,7,56,False,0.0,0.18,0.18,0.0,4.1671,True,False,1.0208
geolife,ooa,7,22,False,0.0,0.152,0.152,0.0,3.7923,True,False,1.1124
geolife,ooa,7,38,False,1.0,0.0,0.0,0.0,2.7254,False,False,0.9368
geolife,ooa,7,46,False,0.0,0.044,0.044,0.0,6.9574,True,False,0.5051
geolife,ooa,7,83,True,0.0,0.008,0.008,0.0,8.9383,True,False,1.6032
geolife,ooa,7,92,True,1.0,0.0,0.0,0.0,6.9903,False,False,1.6856
geolife,ooa,7,88,True,0.0,0.188,0.188,0.0,7.5633,True,False,0.7279
geolife,ooa,7,84,True,1.0,0.0,0.0,0.0,5.199,False,False,0.8014
geolife,ooa,8,79,False,1.0,0.0,0.0,0.0,3.6003,False,False,0.7458
geolife,ooa,8,17,False,0.0,0.198,0.198,0.0,4.5313,False,False,0.3487
geolife,ooa,8,66,False,1.0,0.0,0.0,0.0,7.7644,False,False,1.3267
geolife,ooa,8,45,False,1.0,0.0,0.0,0.0,7.6495,False,False,1.4448
geolife,ooa,8,16,False,0.0,0.508,0.508,0.0,5.0986,False,False,1.0486
geolife,ooa,8,44,False,0.0,0.116,0.116,0.0,4.1959,False,False,0.1676
geolife,ooa,8,64,False,0.0,1.0,1.0,0.0,6.3118,False,False,1.0086
geolife,ooa,8,8,False,0.0,0.022,0.022,0.0,3.2129,False,False,0.7874
geolife,ooa,8,36,False,0.0,0.054,0.054,0.0,5.72,False,False,0.725
geolife,ooa,8,18,False,1.0,0.0,0.0,0.0,6.566,False,False,0.9358
geolife,ooa,8,58,False,1.0,0.0,0.0,0.0,3.7761,False,False,0.3189
geolife,ooa,8,55,False,1.0,0.0,0.0,0.0,7.3038,False,False,1.2941
geolife,ooa,8,46,False,0.0,0.11,0.11,0.0,6.0536,False,False,0.6893
geolife,ooa,8,23,False,0.0,0.104,0.104,0.0,3.6043,False,False,1.0608
geolife,ooa,8,34,False,1.0,0.0,0.0,0.0,7.2495,False,False,1.26
geolife,ooa,8,72,False,0.0,0.18,0.18,0.0,4.2739,False,False,1.0208
geolife,ooa,8,96,True,1.0,0.0,0.0,0.0,3.5467,False,False,1.5029
geolife,ooa,8,81,True,0.0,0.222,0.222,0.0,3.4124,False,False,0.8615
geolife,ooa,8,93,True,0.0,0.182,0.182,0.0,5.8813,False,False,0.2925
geolife,ooa,8,95,True,0.0,0.01,0.01,0.0,8.1099,False,False,1.4884
geolife,ooa,9,72,False,0.0,0.18,0.18,0.0,5.4481,False,False,1.3302
geolife,ooa,9,77,False,1.0,0.0,0.0,0.0,5.9163,False,False,1.0517
geolife,ooa,9,15,False,1.0,0.0,0.0,0.0,6.4904,False,False,1.2744
geolife,ooa,9,0,False,1.0,0.0,0.0,0.0,5.0222,False,False,0.4825
geolife,ooa,9,12,False,1.0,0.0,0.0,0.0,6.4752,False,False,1.2641
geolife,ooa,9,64,False,0.0,1.0,1.0,0.0,7.9876,False,False,1.3225
geolife,ooa,9,29,False,1.0,0.0,0.0,0.0,5.6949,False,False,0.696
geolife,ooa,9,26,False,0.0,0.236,0.236,0.0,5.2826,False,False,1.4806
geolife,ooa,9,31,False,0.0,0.18,0.18,0.0,5.0726,False,False,0.7461
geolife,ooa,9,63,False,0.0,0.078,0.078,0.0,6.4049,False,False,0.2196
geolife,ooa,9,79,False,1.0,0.0,0.0,0.0,3.2888,False,False,1.0678
geolife,ooa,9,4,False,1.0,0.0,0.0,0.0,6.2144,False,False,1.1599
geolife,ooa,9,61,False,1.0,0.0,0.0,0.0,6.9164,False,False,1.4545
geolife,ooa,9,51,False,1.0,0.0,0.0,0.0,3.8287,False,False,0.1205
geolife,ooa,9,44,False,0.0,0.076,0.076,0.0,4.8512,False,False,0.5694
geolife,ooa,9,75,False,0.0,0.436,0.436,0.0,6.3828,False,False,1.3956
geolife,ooa,9,83,True,0.0,0.008,0.008,0.0,8.5356,False,False,1.1328
geolife,ooa,9,99,True,0.0,0.262,0.262,0.0,7.4596,False,False,0.0682
geolife,ooa,9,97,True,1.0,0.0,0.0,0.0,4.3275,False,False,0.2858
geolife,ooa,9,93,True,0.0,0.238,0.238,0.0,7.2342,False,False,0.6176
geolife,ooa,10,8,False,0.0,0.024,0.024,0.0,3.7768,True,False,0.8477
geolife,ooa,10,2,False,0.0,0.454,0.454,0.0,6.2052,True,False,1.2059
geolife,ooa,10,4,False,1.0,0.0,0.0,0.0,6.3629,False,False,1.2449
geolife,ooa,10,64,False,0.0,1.0,1.0,0.0,7.5329,True,False,1.049
geolife,ooa,10,27,False,0.0,0.006,0.006,0.0,8.3658,True,False,1.3039
geolife,ooa,10,47,False,1.0,0.0,0.0,0.0,3.6419,False,False,0.1976
geolife,ooa,10,73,False,0.0,1.0,1.0,0.0,7.3679,True,False,1.1234
geolife,ooa,10,56,False,0.0,0.18,0.18,0.0,4.4033,True,False,0.9089
geolife,ooa,10,68,False,0.0,0.114,0.114,0.0,6.2032,True,False,0.7665
geolife,ooa,10,38,False,1.0,0.0,0.0,0.0,2.6078,False,False,0.8408
geolife,ooa,10,49,False,1.0,0.0,0.0,0.0,2.9538,False,False,0.3911
geolife,ooa,10,3,False,1.0,0.0,0.0,0.0,5.3695,False,False,0.7766
geolife,ooa,10,19,False,1.0,0.0,0.0,0.0,3.9263,False,False,0.1113
geolife,ooa,10,52,False,1.0,0.0,0.0,0.0,4.4416,False,False,1.5847
geolife,ooa,10,41,False,1.0,0.0,0.0,0.0,6.1242,False,False,1.0776
geolife,ooa,10,50,False,0.0,0.016,0.016,0.0,7.8925,True,False,1.1598
geolife,ooa,10,95,False,1.0,0.0,0.0,0.0,7.2437,False,False,1.5229
geolife,ooa,10,90,False,1.0,0.0,0.0,0.0,2.6982,False,False,0.7858
geolife,ooa,10,82,False,0.0,0.204,0.204,0.0,7.5467,True,False,0.5763
geolife,ooa,11,20,False,1.0,0.0,0.0,0.0,4.4168,False,False,0.5807
geolife,ooa,11,49,False,1.0,0.0,0.0,0.0,2.8435,False,False,0.4362
geolife,ooa,11,30,False,0.0,0.208,0.208,0.0,6.6851,True,False,0.4865
geolife,ooa,11,17,False,0.0,0.21,0.21,0.0,5.9655,True,False,0.5369
geolife,ooa,11,73,False,0.0,1.0,1.0,0.0,8.0476,True,False,1.2029
geolife,ooa,11,43,False,1.0,0.0,0.0,0.0,6.932,False,False,1.1581
geolife,ooa,11,0,False,1.0,0.0,0.0,0.0,4.6616,False,False,0.5763
geolife,ooa,11,7,False,1.0,0.0,0.0,0.0,6.8756,False,False,1.3479
geolife,ooa,11,53,False,1.0,0.0,0.0,0.0,5.8487,False,False,0.8561
geolife,ooa,11,10,False,0.0,0.182,0.182,0.0,5.2096,True,False,1.151
geolife,ooa,11,54,False,1.0,0.0,0.0,0.0,3.9037,False,False,0.1863
geolife,ooa,11,46,False,0.0,0.144,0.144,0.0,6.2394,True,False,0.3601
geolife,ooa,11,41,False,1.0,0.0,0.0,0.0,5.342,False,False,1.6585
geolife,ooa,11,4,False,1.0,0.0,0.0,0.0,6.6678,False,False,1.2823
geolife,ooa,11,76,False,0.0,0.128,0.128,0.0,5.7532,True,False,0.1645
geolife,ooa,11,65,False,0.0,1.0,1.0,0.0,6.9295,True,False,1.5718
geolife,ooa,11,96,False,1.0,0.0,0.0,0.0,4.829,False,False,1.5642
geolife,ooa,11,84,False,1.0,0.0,0.0,0.0,5.303,False,False,0.5624
geolife,ooa,11,92,False,1.0,0.0,0.0,0.0,6.9406,False,False,1.3775
geolife,ooa,11,98,False,1.0,0.0,0.0,0.0,4.6529,False,False,0.4848
geolife,ooa,12,45,False,1.0,0.0,0.0,0.0,6.72,False,False,1.3504
geolife,ooa,12,72,False,0.0,0.184,0.184,0.0,4.9905,False,False,1.2388
geolife,ooa,12,47,False,1.0,0.0,0.0,0.0,4.067,False,False,0.3164
geolife,ooa,12,53,False,1.0,0.0,0.0,0.0,6.2114,False,False,1.0885
geolife,ooa,12,40,False,0.0,0.018,0.018,0.0,3.8105,False,False,1.26
geolife,ooa,12,29,False,1.0,0.0,0.0,0.0,5.3713,False,False,0.8295
geolife,ooa,12,70,False,1.0,0.0,0.0,0.0,3.6707,False,False,1.4023
geolife,ooa,12,37,False,0.0,0.042,0.042,0.0,3.6993,False,False,0.9981
geolife,ooa,12,10,False,0.0,0.188,0.188,0.0,4.5951,False,False,1.1959
geolife,ooa,12,28,False,1.0,0.0,0.0,0.0,7.3681,False,False,1.7
geolife,ooa,12,0,False,1.0,0.0,0.0,0.0,5.1629,False,False,0.8106
geolife,ooa,12,66,False,0.0,0.004,0.004,0.0,7.1265,False,False,1.0282
geolife,ooa,12,22,False,0.0,0.156,0.156,0.0,3.8553,False,False,1.1181
geolife,ooa,12,63,False,0.0,0.084,0.084,0.0,5.8921,False,False,0.0341
geolife,ooa,12,46,False,0.0,0.124,0.124,0.0,6.5798,False,False,0.6784
geolife,ooa,12,75,False,0.0,0.424,0.424,0.0,5.8432,False,False,1.2588
geolife,ooa,12,93,False,0.0,0.196,0.196,0.0,6.8298,False,False,0.4209
geolife,ooa,12,91,False,1.0,0.0,0.0,0.0,4.4877,False,False,0.1371
geolife,ooa,12,94,False,1.0,0.0,0.0,0.0,5.1698,False,False,0.7223
geolife,ooa,12,86,False,0.0,0.016,0.016,0.0,5.027,False,False,0.2654
geolife,ooa,13,6,False,0.0,0.098,0.098,0.0,5.9134,True,False,1.4954
geolife,ooa,13,17,False,0.0,0.228,0.228,0.0,6.7477,True,False,0.8386
geolife,ooa,13,69,False,1.0,0.0,0.0,0.0,5.2753,False,False,0.1139
geolife,ooa,13,66,False,0.0,0.004,0.004,0.0,8.0971,True,False,0.7354
geolife,ooa,13,15,False,1.0,0.0,0.0,0.0,6.2795,False,False,1.1587
geolife,ooa,13,9,False,1.0,0.0,0.0,0.0,6.0431,False,False,0.6518
geolife,ooa,13,60,False,1.0,0.0,0.0,0.0,8.7611,False,False,1.4404
geolife,ooa,13,36,False,1.0,0.0,0.0,0.0,5.0763,False,False,0.0383
geolife,ooa,13,4,False,1.0,0.0,0.0,0.0,6.0334,False,False,1.0299
geolife,ooa,13,5,False,1.0,0.0,0.0,0.0,6.3935,False,False,1.1932
geolife,ooa,13,59,False,0.0,0.052,0.052,0.0,4.576,True,False,1.4527
geolife,ooa,13,47,False,1.0,0.0,0.0,0.0,3.4165,False,False,0.0295
geolife,ooa,13,20,False,1.0,0.0,0.0,0.0,4.3618,False,False,0.3817
geolife,ooa,13,25,False,0.0,0.994,0.994,0.0,8.0555,True,False,1.5408
geolife,ooa,13,64,False,0.0,1.0,1.0,0.0,8.72,True,False,1.5215
geolife,ooa,13,11,False,1.0,0.0,0.0,0.0,3.8043,False,False,0.3156
geolife,ooa,13,98,False,1.0,0.0,0.0,0.0,4.7735,False,False,0.2923
geolife,ooa,13,82,False,1.0,0.0,0.0,0.0,3.4293,False,False,1.2211
geolife,ooa,13,88,False,0.0,0.15,0.15,0.0,8.1967,True,False,0.4402
geolife,ooa,13,92,False,1.0,0.0,0.0,0.0,6.3114,False,False,1.1671
geolife,ooa,14,4,False,1.0,0.0,0.0,0.0,6.056,False,False,1.2006
geolife,ooa,14,61,False,1.0,0.0,0.0,0.0,6.5463,False,False,1.3409
geolife,ooa,14,71,False,1.0,0.0,0.0,0.0,5.7721,False,False,1.0532
geolife,ooa,14,48,False,0.0,0.002,0.002,0.0,7.905,False,False,1.1428
geolife,ooa,14,56,False,0.0,0.188,0.188,0.0,4.3717,False,False,0.7472
geolife,ooa,14,59,False,0.0,0.052,0.052,0.0,3.3875,False,False,0.8387
geolife,ooa,14,39,False,1.0,0.0,0.0,0.0,6.3255,False,False,1.255
geolife,ooa,14,7,False,1.0,0.0,0.0,0.0,6.4173,False,False,1.3071
geolife,ooa,14,75,False,0.0,0.41,0.41,0.0,5.9525,False,False,0.9328
geolife,ooa,14,26,False,0.0,0.22,0.22,0.0,4.6882,False,False,1.0042
geolife,ooa,14,40,False,0.0,0.02,0.02,0.0,3.5871,False,False,0.9127
geolife,ooa,14,23,False,0.0,0.1,0.1,0.0,4.3915,False,False,0.9018
geolife,ooa,14,6,False,0.0,0.096,0.096,0.0,4.8381,False,False,0.8564
geolife,ooa,14,50,False,1.0,0.0,0.0,0.0,5.5783,False,False,1.0232
geolife,ooa,14,35,False,1.0,0.0,0.0,0.0,5.5102,False,False,0.6024
geolife,ooa,14,65,False,0.0,1.0,1.0,0.0,6.0758,False,False,1.2995
geolife,ooa,14,97,False,1.0,0.0,0.0,0.0,4.2162,False,False,0.4762
geolife,ooa,14,81,False,0.0,0.226,0.226,0.0,4.3131,False,False,0.7501
geolife,ooa,14,91,False,1.0,0.0,0.0,0.0,3.3552,False,False,0.1221
geolife,ooa,14,96,False,1.0,0.0,0.0,0.0,3.782,False,False,1.2802
geolife,ooa,15,73,False,0.0,1.0,1.0,0.0,8.6679,True,False,1.784
